"Address","Content Type","Status Code","Status","HTTP Version","Indexability","Indexability Status","Canonical Link Element 1","Meta Robots 1","X-Robots-Tag 1"
"https://www.voiceoverguy.co.uk/assets/images/voiceover-guy-icon.webp","image/webp","200","OK","1.1","Indexable","","","",""
"https://www.voiceoverguy.co.uk/narration-voice","text/html; charset=utf-8","200","OK","1.1","Indexable","","https://www.voiceoverguy.co.uk/narration-voice","",""
"https://www.voiceoverguy.co.uk/_next/static/chunks/132-db8bf87a4696e60a.js","application/javascript; charset=utf-8","200","OK","1.1","Indexable","","","",""
"https://www.voiceoverguy.co.uk/assets/images/clients/voiceoverguy-clients-centre-parcs.png","image/png","200","OK","1.1","Indexable","","","",""
"https://www.voiceoverguy.co.uk/voiceover-studio","text/html; charset=utf-8","200","OK","1.1","Indexable","","https://www.voiceoverguy.co.uk/voiceover-studio","",""
"https://www.voiceoverguy.co.uk/assets/images/clients/voiceoverguy-clients-rakbank.png","image/png","200","OK","1.1","Indexable","","","",""
"https://www.voiceoverguy.co.uk/arabella-harris-girl-child-voiceover-kid","text/html; charset=utf-8","200","OK","1.1","Indexable","","https://www.voiceoverguy.co.uk/arabella-harris-girl-child-voiceover-kid","",""
"https://www.voiceoverguy.co.uk/assets/images/clients/voiceoverguy-clients-itv.png","image/png","200","OK","1.1","Indexable","","","",""
"https://www.voiceoverguy.co.uk/assets/images/clients/voiceoverguy-clients-hotels-dot-com.png","image/png","200","OK","1.1","Indexable","","","",""
"https://www.voiceoverguy.co.uk/voice-of-god","text/html; charset=utf-8","200","OK","1.1","Indexable","","https://www.voiceoverguy.co.uk/voice-of-god","",""
"https://www.voiceoverguy.co.uk/assets/images/clients/voiceoverguy-clients-ninja-warrior.png","image/png","200","OK","1.1","Indexable","","","",""
"https://www.voiceoverguy.co.uk/assets/images/clients/voiceoverguy-clients-boom-beach.png","image/png","200","OK","1.1","Indexable","","","",""
"https://www.voiceoverguy.co.uk/assets/images/clients/voiceoverguy-clients-apple.png","image/png","200","OK","1.1","Indexable","","","",""
"https://www.voiceoverguy.co.uk/character-voiceover","text/html; charset=utf-8","200","OK","1.1","Indexable","","https://www.voiceoverguy.co.uk/character-voiceover","",""
"https://www.voiceoverguy.co.uk/assets/images/clients/voiceoverguy-clients-biffa.png","image/png","200","OK","1.1","Indexable","","","",""
"https://www.voiceoverguy.co.uk/assets/images/clients/voiceoverguy-clients-tv-choice.png","image/png","200","OK","1.1","Indexable","","","",""
"https://www.voiceoverguy.co.uk/voiceover-imaging","text/html; charset=utf-8","200","OK","1.1","Indexable","","https://www.voiceoverguy.co.uk/voiceover-imaging","",""
"https://www.voiceoverguy.co.uk/assets/images/voiceoverguy-home-what-i-do.webp","image/webp","200","OK","1.1","Indexable","","","",""
"https://www.voiceoverguy.co.uk/assets/images/clients/voiceoverguy-clients-team-17.png","image/png","200","OK","1.1","Indexable","","","",""
"https://www.voiceoverguy.co.uk/voiceover-cartoons","text/html; charset=utf-8","200","OK","1.1","Indexable","","https://www.voiceoverguy.co.uk/voiceover-cartoons","",""
"https://www.voiceoverguy.co.uk/assets/images/clients/voiceoverguy-clients-sainsburys.png","image/png","200","OK","1.1","Indexable","","","",""
"https://www.voiceoverguy.co.uk/_next/static/chunks/app/attenborough-script-generator/page-5b012a4d983e6f8c.js","application/javascript; charset=utf-8","200","OK","1.1","Indexable","","","",""
"https://www.voiceoverguy.co.uk/contact-guy","text/html; charset=utf-8","200","OK","1.1","Indexable","","https://www.voiceoverguy.co.uk/contact-guy","",""
"https://www.voiceoverguy.co.uk/assets/images/movie-trailer-voice-og.webp","image/webp","200","OK","1.1","Indexable","","","",""
"https://www.voiceoverguy.co.uk/_next/static/chunks/app/movie-trailer-voice/page-a380a6890a59f854.js","application/javascript; charset=utf-8","200","OK","1.1","Indexable","","","",""
"https://www.voiceoverguy.co.uk/animation-voiceovers","text/html; charset=utf-8","200","OK","1.1","Indexable","","https://www.voiceoverguy.co.uk/animation-voiceovers","",""
"https://www.voiceoverguy.co.uk/seabrooks-in-for-a-penny-sponsor-voiceover","text/html; charset=utf-8","200","OK","1.1","Indexable","","https://www.voiceoverguy.co.uk/seabrooks-in-for-a-penny-sponsor-voiceover","",""
"https://www.voiceoverguy.co.uk/assets/images/voiceoverguy-character-voices.webp","image/webp","200","OK","1.1","Indexable","","","",""
"https://www.voiceoverguy.co.uk/assets/images/guy-harris-voiceoverguy-stage.webp","image/webp","200","OK","1.1","Indexable","","","",""
"https://www.voiceoverguy.co.uk/bbc-radio-2-voice-of-santa","text/html; charset=utf-8","200","OK","1.1","Indexable","","https://www.voiceoverguy.co.uk/bbc-radio-2-voice-of-santa","",""
"https://www.voiceoverguy.co.uk/masked-singer-voice-of-god-butlins","text/html; charset=utf-8","200","OK","1.1","Indexable","","https://www.voiceoverguy.co.uk/masked-singer-voice-of-god-butlins","",""
"https://www.voiceoverguy.co.uk/assets/images/professional-voice-over-voiceover.webp","image/webp","200","OK","1.1","Indexable","","","",""
"https://www.voiceoverguy.co.uk/_next/static/chunks/app/voiceoverguy/page-26b2d9467de6ace5.js","application/javascript; charset=utf-8","200","OK","1.1","Indexable","","","",""
"https://www.voiceoverguy.co.uk/assets/images/voiceover-studio-yorkshire.webp","image/webp","200","OK","1.1","Indexable","","","",""
"https://www.voiceoverguy.co.uk/disney-store-marvel-voiceover","text/html; charset=utf-8","200","OK","1.1","Indexable","","https://www.voiceoverguy.co.uk/disney-store-marvel-voiceover","",""
"https://www.voiceoverguy.co.uk/this-morning-spin-to-win-gameshow-voice","text/html; charset=utf-8","200","OK","1.1","Indexable","","https://www.voiceoverguy.co.uk/this-morning-spin-to-win-gameshow-voice","",""
"https://www.voiceoverguy.co.uk/assets/images/guy-harris-uk-voice-of-santa.webp","image/webp","200","OK","1.1","Indexable","","","",""
"https://www.voiceoverguy.co.uk/clash-of-clans-goblins-voiceover","text/html; charset=utf-8","200","OK","1.1","Indexable","","https://www.voiceoverguy.co.uk/clash-of-clans-goblins-voiceover","",""
"https://www.voiceoverguy.co.uk/assets/images/voiceoverguy-skateboarder.webp","image/webp","200","OK","1.1","Indexable","","","",""
"https://www.voiceoverguy.co.uk/thomas-the-tank-engine-voice-of-salty","text/html; charset=utf-8","200","OK","1.1","Indexable","","https://www.voiceoverguy.co.uk/thomas-the-tank-engine-voice-of-salty","",""
"https://www.voiceoverguy.co.uk/the-official-voice-of-santa","text/html; charset=utf-8","200","OK","1.1","Indexable","","https://www.voiceoverguy.co.uk/the-official-voice-of-santa","",""
"https://www.voiceoverguy.co.uk/poundland-self-service-till-santa-voice","text/html; charset=utf-8","200","OK","1.1","Indexable","","https://www.voiceoverguy.co.uk/poundland-self-service-till-santa-voice","",""
"https://www.voiceoverguy.co.uk/_next/static/chunks/app/santa-voice/page-23a5f53e7d9d7756.js","application/javascript; charset=utf-8","200","OK","1.1","Indexable","","","",""
"https://www.voiceoverguy.co.uk/assets/images/santa-voice-guy-harris.webp","image/webp","200","OK","1.1","Indexable","","","",""
"https://www.voiceoverguy.co.uk/qatar-drone-race-psg-voiceover","text/html; charset=utf-8","200","OK","1.1","Indexable","","https://www.voiceoverguy.co.uk/qatar-drone-race-psg-voiceover","",""
"https://www.voiceoverguy.co.uk/just-eat-uefa-football-commentator-voice","text/html; charset=utf-8","200","OK","1.1","Indexable","","https://www.voiceoverguy.co.uk/just-eat-uefa-football-commentator-voice","",""
"https://www.voiceoverguy.co.uk/pizza-hut-delivery-football-commentator-voiceover","text/html; charset=utf-8","200","OK","1.1","Indexable","","https://www.voiceoverguy.co.uk/pizza-hut-delivery-football-commentator-voiceover","",""
"https://www.voiceoverguy.co.uk/assets/images/football-commentator-voice-og.webp","image/webp","200","OK","1.1","Indexable","","","",""
"https://www.voiceoverguy.co.uk/iboy-football-commentator","text/html; charset=utf-8","200","OK","1.1","Indexable","","https://www.voiceoverguy.co.uk/iboy-football-commentator","",""
"https://www.voiceoverguy.co.uk/etisalat-celebrating-victory-football-commentator-voice","text/html; charset=utf-8","200","OK","1.1","Indexable","","https://www.voiceoverguy.co.uk/etisalat-celebrating-victory-football-commentator-voice","",""
"https://www.voiceoverguy.co.uk/wilhelm-scream-shreek-shout-sfx-voiceover-film","text/html; charset=utf-8","200","OK","1.1","Indexable","","https://www.voiceoverguy.co.uk/wilhelm-scream-shreek-shout-sfx-voiceover-film","",""
"https://www.voiceoverguy.co.uk/_next/static/chunks/app/football-commentator-voice/page-39e451031b876c73.js","application/javascript; charset=utf-8","200","OK","1.1","Indexable","","","",""
"https://www.voiceoverguy.co.uk/betfred-football-commentator","text/html; charset=utf-8","200","OK","1.1","Indexable","","https://www.voiceoverguy.co.uk/betfred-football-commentator","",""
"https://www.voiceoverguy.co.uk/manchester-city-football-commentry-voice","text/html; charset=utf-8","200","OK","1.1","Indexable","","https://www.voiceoverguy.co.uk/manchester-city-football-commentry-voice","",""
"https://www.voiceoverguy.co.uk/evil-character-voiceover","text/html; charset=utf-8","200","OK","1.1","Indexable","","https://www.voiceoverguy.co.uk/evil-character-voiceover","",""
"https://www.voiceoverguy.co.uk/assets/images/halloween-voice-og.webp","image/webp","200","OK","1.1","Indexable","","","",""
"https://www.voiceoverguy.co.uk/scary-movie-ghost-face-voice","text/html; charset=utf-8","200","OK","1.1","Indexable","","https://www.voiceoverguy.co.uk/scary-movie-ghost-face-voice","",""
